,name,city,state,n_students,type,acceptance_difficulty,freshman_satisfaction,grad_rate,resident_cost,nonresident_cost,need_met,merit_aid,avg_grad_debt,gender_mix,pct_american_indian,pct_african_american,pct_asian_pacific_islander,pct_hispanic,pct_international
1270,Rose-Hulman Institute of Technology,Terre Haute,IN,2168.0,Priv,Very,0.912,0.665,70401.0,70401.0,,,45345.0,Not Reported,0.002,0.032,0.061,0.053,0.146
1271,Rosemont College,Rosemont,PA,635.0,Priv,Mod,0.64,0.557,35523.0,35523.0,,,30437.0,Coed,0.005,0.41700000000000004,0.033,0.061,0.044000000000000004
1272,Rowan University,Glassboro,NJ,15401.0,Pub,Mod,0.85,0.48,32099.0,40741.0,0.64,0.4,35542.0,Coed,0.001,0.102,0.047,0.098,0.008
1273,Rush University,Chicago,IL,166.0,Priv,Mod,,,,,0.0,,,Coed,,,,,
1274,Rust College,Holly Springs,MS,1004.0,Priv,Min,0.59,0.664,16700.0,16700.0,0.59,0.7,9314.0,Coed,0.0,0.968,0.001,0.0,0.017
1275,"Rutgers, The State University of New Jersey",Piscataway,NJ,35641.0,Pub,Mod,0.93,0.599,34321.0,51103.0,0.55,0.2,34113.0,Coed,0.0,0.079,0.295,0.145,0.08900000000000001
1276,"Rutgers, The State University of New Jersey - Camden",Camden,NJ,5489.0,Pub,Mod,0.88,0.247,33794.0,50030.0,0.64,0.38,31307.0,Coed,0.001,0.18600000000000003,0.1,0.155,0.018000000000000002
1277,"Rutgers, The State University of New Jersey - Newark",Newark,NJ,8551.0,Pub,Mod,0.84,0.37,34594.0,51376.0,0.58,0.13,29125.0,Coed,0.001,0.212,0.193,0.306,0.054000000000000006
1278,SUM Bible College & Theological Seminary,Oakland,CA,139.0,Not Reported,Not Reported,,,,,,,,Coed,,,,,
1279,SUNY Downstate Medical Center,Brooklyn,NY,343.0,Pub,Mod,,,,,0.0,,,Coed,0.0,0.39899999999999997,0.142,0.065,0.015
1280,Sacred Heart Major Seminary,Detroit,MI,264.0,Priv,Mod,1.0,,,,,,,Coed,0.011000000000000001,0.044000000000000004,,0.055999999999999994,0.032
1281,Sacred Heart University,Fairfield,CT,5974.0,Priv,Mod,0.83,0.634,62880.0,62880.0,0.59,0.41,42712.0,Coed,0.002,0.05,0.022000000000000002,0.11900000000000001,0.013000000000000001
1282,Saginaw Valley State University,University Center,MI,7739.0,Pub,Mod,0.774,0.11699999999999999,23502.0,38089.0,,0.32,28865.0,Coed,0.002,0.084,0.009000000000000001,0.049,0.057
1283,Saint Anselm College,Manchester,NH,2050.0,Priv,Mod,0.91,0.742,61550.0,61550.0,0.85,0.53,32769.0,Coed,0.0,0.017,0.011000000000000001,0.042,0.008
1284,Saint Anthony College of Nursing,Rockford,IL,238.0,Priv,Mod,1.0,,,,1.0,1.0,,Not Reported,0.0,0.021,0.059000000000000004,0.126,0.0
1285,Saint Francis Medical Center College of Nursing,Peoria,IL,402.0,Priv,Not Reported,,,27621.0,27621.0,,,,Not Reported,0.0,0.047,0.022000000000000002,0.052000000000000005,0.01
1286,Saint Francis University,Loretto,PA,2111.0,Priv,Mod,0.868,0.691,55490.0,55490.0,0.77,0.97,36656.0,Coed,0.003,0.084,0.027000000000000003,0.015,0.013999999999999999
1287,Saint John's University,Collegeville,MN,1667.0,Priv,Mod,0.87,0.71,59974.0,59974.0,0.92,0.9,39531.0,Not Reported,0.006999999999999999,0.048,0.038,0.085,0.049
1288,Saint Joseph Seminary College,Saint Benedict,LA,107.0,Priv,Min,0.5,,32050.0,32050.0,,,,Men,0.0,0.0,0.047,0.187,0.0
1289,Saint Joseph's University,Philadelphia,PA,4904.0,Priv,Mod,0.89,0.73,63630.0,63630.0,0.79,0.34,,Coed,0.001,0.062,0.027999999999999997,0.07400000000000001,0.018000000000000002
1290,Saint Leo University,Saint Leo,FL,2086.0,Priv,Mod,0.72,0.391,38486.0,38486.0,0.8,0.26,26447.0,Coed,0.006,0.155,0.018000000000000002,0.24,0.12300000000000001
1291,Saint Louis University,St. Louis,MO,7167.0,Priv,Very,0.895,0.706,63068.0,63068.0,0.81,0.41,34413.0,Coed,0.001,0.059000000000000004,0.114,0.063,0.052000000000000005
1292,Saint Luke's College of Health Sciences,Kansas City,MO,113.0,Priv,Very,,,,,,,,Not Reported,,,,,
1293,Saint Martin's University,Lacey,WA,1344.0,Priv,Mod,0.78,0.489,54560.0,54560.0,0.81,0.26,26761.0,Coed,0.016,0.06,0.14800000000000002,0.141,0.057
1294,Saint Mary's College,Notre Dame,IN,1625.0,Priv,Mod,0.86,0.7120000000000001,59570.0,59570.0,0.88,0.41,33698.0,Women,0.001,0.021,0.021,0.11199999999999999,0.016
1295,Saint Mary's College of California,Moraga,CA,2777.0,Priv,Mod,0.8640000000000001,0.648,70382.0,70382.0,0.74,1.0,30583.0,Coed,0.004,0.043,0.12300000000000001,0.267,0.027999999999999997
1296,Saint Mary's University of Minnesota,Winona,MN,1442.0,Priv,Mod,0.82,0.5579999999999999,49320.0,49320.0,0.85,0.2,34917.0,Coed,0.004,0.091,0.035,0.083,0.033
1297,Saint Mary-of-the-Woods College,Saint Mary of the Woods,IN,756.0,Priv,Min,0.66,0.5710000000000001,45514.0,45514.0,0.0,,,Not Reported,0.006,0.039,0.015,0.024,0.008
1298,Saint Michael's College,Colchester,VT,1792.0,Priv,Mod,0.83,0.7070000000000001,62264.0,62264.0,0.8,0.38,38040.0,Coed,0.001,0.022000000000000002,0.015,0.055,0.039
1299,Saint Peter's University,Jersey City,NJ,2637.0,Priv,Mod,0.818,0.38299999999999995,,,0.81,0.14,22317.0,Coed,0.004,0.226,0.079,0.455,0.021
1300,Saint Vincent College,Latrobe,PA,1676.0,Priv,Mod,0.82,0.6809999999999999,52215.0,52215.0,0.83,0.96,37307.0,Coed,0.002,0.063,0.013000000000000001,0.035,0.006999999999999999
1301,Saint Xavier University,Chicago,IL,2993.0,Priv,Mod,0.72,0.324,,,0.81,0.14,34094.0,Coed,0.005,0.175,0.023,0.17,0.003
1302,Salem College,Winston-Salem,NC,938.0,Priv,Mod,0.75,0.518,41266.0,41266.0,,0.8,,Not Reported,0.002,0.22399999999999998,0.034,0.121,0.005
1303,Salem International University,Salem,WV,631.0,Proft,Not Reported,0.43,0.263,,,,,,Coed,0.006999999999999999,0.24,0.006999999999999999,0.055,0.051
1304,Salem State University,Salem,MA,7664.0,Pub,Min,0.78,0.22,23780.0,29920.0,,,,Coed,0.003,0.084,0.034,0.109,0.040999999999999995
1305,Salisbury University,Salisbury,MD,7650.0,Pub,Mod,0.825,0.493,26404.0,36470.0,0.5,0.5,26521.0,Coed,0.006999999999999999,0.141,0.04,0.043,0.012
1306,Salish Kootenai College,Pablo,MT,1088.0,Priv,Non,,,,,,,,Coed,,,,,
1307,Salve Regina University,Newport,RI,2021.0,Priv,Mod,0.8290000000000001,0.67,61260.0,61260.0,0.68,0.45,30692.0,Coed,0.002,0.018000000000000002,0.012,0.067,0.019
1308,Sam Houston State University,Huntsville,TX,18416.0,Pub,Mod,0.768,0.293,19363.0,31813.0,0.77,0.11,27920.0,Coed,0.006,0.183,0.019,0.23199999999999998,0.011000000000000001
1309,Samford University,Birmingham,AL,3535.0,Priv,Mod,0.905,0.64,49634.0,49634.0,0.72,0.55,32146.0,Coed,0.001,0.065,0.011000000000000001,0.033,0.013000000000000001
1310,Samuel Merritt University,Oakland,CA,919.0,Priv,Not Reported,,,,,,,,Not Reported,0.001,0.06,0.248,0.217,0.0
1311,San Diego Christian College,Santee,CA,880.0,Priv,Min,0.66,0.19,46832.0,46832.0,,0.72,19212.0,Coed,0.006999999999999999,0.122,0.039,0.215,0.011000000000000001
1312,San Diego State University,San Diego,CA,30393.0,Pub,Mod,0.89,0.37,30522.0,42402.0,0.68,0.25,21327.0,Coed,0.004,0.042,0.146,0.336,0.073
1313,San Francisco Art Institute,San Francisco,CA,299.0,Priv,Mod,0.51,0.368,70858.0,70858.0,0.43,1.0,27630.0,Coed,0.0,0.021,0.102,0.191,0.21100000000000002
1314,San Francisco Conservatory of Music,San Francisco,CA,205.0,Priv,Very,0.76,0.436,66800.0,66800.0,0.75,0.54,42000.0,Coed,0.021,0.084,0.11199999999999999,0.091,0.302
1315,San Francisco State University,San Francisco,CA,26498.0,Pub,Mod,0.79,0.21600000000000003,26220.0,38100.0,0.73,0.19,6069.0,Coed,0.001,0.06,0.28,0.36700000000000005,0.066
1316,San Jose State University,San Jose,CA,27327.0,Pub,Very,0.833,0.14300000000000002,29367.0,38871.0,0.81,0.06,18925.0,Coed,0.001,0.036000000000000004,0.396,0.309,0.081
1317,Santa Clara University,Santa Clara,CA,5499.0,Priv,Very,0.94,0.851,74829.0,74829.0,0.79,0.41,28808.0,Coed,0.001,0.034,0.16899999999999998,0.185,0.039
1318,Sarah Lawrence College,Bronxville,NY,1410.0,Priv,Very,0.804,0.634,74840.0,74840.0,0.76,0.31,19610.0,Coed,0.001,0.051,0.054000000000000006,0.106,0.121
1319,Savannah College of Art and Design,Savannah,GA,12217.0,Priv,Mod,0.85,0.539,58961.0,58961.0,0.41,0.45,39328.0,Coed,0.006999999999999999,0.129,0.071,0.091,0.21600000000000003
1320,Savannah State University,Savannah,GA,4645.0,Pub,Min,0.622,0.079,21290.0,34692.0,,,,Coed,0.003,0.835,0.001,0.085,0.013000000000000001
1321,Schiller International University,Largo,FL,191.0,Proft,Min,,,,,,,,Coed,,,,,
1322,School of Visual Arts,New York,NY,3752.0,Proft,Mod,0.87,,66613.0,66613.0,0.35,0.56,47989.0,Coed,0.001,0.07400000000000001,0.24,0.2,0.433
1323,School of the Art Institute of Chicago,Chicago,IL,2849.0,Priv,Very,0.81,0.41,71090.0,71090.0,,,,Coed,0.004,0.05,0.16399999999999998,0.156,0.32299999999999995
1324,Schreiner University,Kerrville,TX,1237.0,Priv,Mod,0.69,0.391,41512.0,41512.0,0.72,0.83,37071.0,Coed,0.003,0.035,0.01,0.375,0.008
1325,Scripps College,Claremont,CA,1048.0,Priv,Very,0.917,0.813,77588.0,77588.0,1.0,0.15,17756.0,Women,0.0,0.042,0.17600000000000002,0.142,0.049
1326,Seattle Pacific University,Seattle,WA,2911.0,Priv,Mod,0.79,0.5429999999999999,61863.0,61863.0,0.83,0.16,28586.0,Coed,0.003,0.042,0.132,0.122,0.054000000000000006
1327,Seattle University,Seattle,WA,4764.0,Priv,Mod,0.85,0.606,63921.0,63921.0,0.82,0.71,28851.0,Coed,0.003,0.034,0.19,0.139,0.106
1328,Selma University,Selma,AL,398.0,Priv,Not Reported,0.37,0.019,,,,,,Coed,,0.767,,0.004,
1329,Seton Hall University,South Orange,NJ,5839.0,Priv,Mod,0.84,0.502,57954.0,57954.0,0.74,0.62,29108.0,Coed,0.003,0.136,0.087,0.17300000000000001,0.027000000000000003
1330,Seton Hill University,Greensburg,PA,1710.0,Priv,Mod,0.82,0.504,54662.0,54662.0,0.78,0.32,35356.0,Coed,0.003,0.09300000000000001,0.016,0.038,0.025
1331,Sewanee: University of the South,Sewanee,TN,1698.0,Priv,Very,0.8909999999999999,0.777,62690.0,62690.0,0.83,0.6,28976.0,Coed,0.001,0.048,0.018000000000000002,0.055999999999999994,0.035
1332,Sh'or Yoshuv Institute,Lawrence,NY,217.0,Priv,Non,0.85,,,,,,,Men,,,,,
1333,Shasta Bible College,Redding,CA,44.0,Priv,Non,0.63,0.41700000000000004,,,,,,Coed,,0.013000000000000001,0.033,0.033,
1334,Shaw University,Raleigh,NC,1546.0,Priv,Min,0.43,,24638.0,24638.0,0.63,0.11,15982.0,Coed,0.003,0.767,0.021,0.001,0.038
1335,Shawnee State University,Portsmouth,OH,3406.0,Pub,Non,0.6829999999999999,,23072.0,29230.0,0.44,0.5,30554.0,Coed,0.006999999999999999,0.05,0.009000000000000001,0.006999999999999999,0.01
1336,Shenandoah University,Winchester,VA,2063.0,Priv,Mod,0.8,0.516,45250.0,45250.0,0.71,0.96,34121.0,Coed,0.008,0.113,0.032,0.067,0.027999999999999997
1337,Shepherd University,Shepherdstown,WV,3421.0,Pub,Mod,0.649,0.24600000000000002,22580.0,33020.0,0.77,0.65,28175.0,Coed,0.005,0.079,0.02,0.040999999999999995,0.006999999999999999
1338,Shiloh University,Kalona,IA,14.0,Priv,Non,0.6,,,,,,,Coed,0.0,0.071,0.071,0.071,0.0
1339,Shippensburg University of Pennsylvania,Shippensburg,PA,5585.0,Pub,Mod,0.71,0.33799999999999997,29568.0,37360.0,0.52,0.15,34162.0,Coed,0.002,0.105,0.016,0.059000000000000004,0.006999999999999999
1340,Shorter University,Rome,GA,,Priv,Mod,0.53,0.299,34320.0,34320.0,0.67,0.25,,Coed,,,,,
1341,Siena College,Loudonville,NY,3174.0,Priv,Mod,0.8809999999999999,0.737,57410.0,57410.0,0.77,0.94,35509.0,Coed,0.001,0.033,0.043,0.083,0.024
1342,Siena Heights University,Adrian,MI,2402.0,Priv,Mod,0.63,0.24600000000000002,37744.0,37744.0,0.66,0.2,13500.0,Coed,0.005,0.11900000000000001,0.013000000000000001,0.042,0.027000000000000003
1343,Sierra Nevada College,Incline Village,NV,433.0,Priv,Mod,0.68,0.233,53233.0,53233.0,,,,Coed,0.03,0.027999999999999997,0.048,0.039,0.0
1344,Silver Lake College of the Holy Family,Manitowoc,WI,392.0,Priv,Min,0.73,,36190.0,36190.0,0.85,0.8,35164.0,Coed,0.005,0.183,0.053,0.077,0.038
1345,Simmons College,Boston,MA,1763.0,Priv,Mod,0.84,0.672,61096.0,61096.0,0.78,0.32,35670.0,Not Reported,0.001,0.067,0.107,0.064,0.053
1346,Simpson College,Indianola,IA,1432.0,Priv,Mod,0.8,0.623,52238.0,52238.0,0.85,0.21,36575.0,Coed,0.001,0.023,0.022000000000000002,0.04,0.011000000000000001
1347,Simpson University,Redding,CA,790.0,Priv,Mod,0.82,0.35,38924.0,38924.0,0.69,0.68,26938.0,Coed,0.035,0.04,0.05,0.159,0.013000000000000001
1348,Sinte Gleska University,Mission,SD,869.0,Pub,Non,,,,,,,,Coed,,,,,
1349,Skidmore College,Saratoga Springs,NY,2612.0,Priv,Very,0.912,0.8240000000000001,74140.0,74140.0,1.0,0.03,24987.0,Coed,0.0,0.057999999999999996,0.055999999999999994,0.10400000000000001,0.115
1350,Slippery Rock University of Pennsylvania,Slippery Rock,PA,7638.0,Pub,Mod,0.8109999999999999,0.496,24907.0,32623.0,0.56,0.46,35322.0,Coed,0.002,0.051,0.01,0.024,0.013000000000000001
1351,Smith College,Northampton,MA,2521.0,Priv,Very,0.934,0.823,75229.0,75229.0,1.0,0.08,22083.0,Not Reported,0.001,0.076,0.128,0.12,0.139
1352,Soka University of America,Aliso Viejo,CA,428.0,Priv,Most,0.92,0.8640000000000001,52700.0,52700.0,1.0,0.91,23441.0,Coed,0.0,0.063,0.24600000000000002,0.213,0.439
1353,Sonoma State University,Rohnert Park,CA,8565.0,Pub,Mod,0.8,0.298,26034.0,37914.0,0.61,0.12,46917.0,Coed,0.004,0.023,0.055,0.345,0.028999999999999998
1354,South Carolina State University,Orangeburg,SC,2529.0,Pub,Min,0.7,0.191,30950.0,41640.0,,,,Coed,0.002,0.9620000000000001,0.005,0.005,0.002
1355,South College,Knoxville,TN,686.0,Proft,Mod,0.35,,,,,,,Not Reported,,,,,
1356,South Dakota School of Mines and Technology,Rapid City,SD,2485.0,Pub,Mod,0.784,0.151,19000.0,23260.0,0.74,0.69,32995.0,Coed,0.019,0.016,0.013999999999999999,0.052000000000000005,0.027999999999999997
1357,South Dakota State University,Brookings,SD,10959.0,Pub,Min,0.7859999999999999,0.303,15836.0,19226.0,,,31131.0,Coed,0.009000000000000001,0.021,0.011000000000000001,0.022000000000000002,0.044000000000000004
1358,South Georgia State College,Douglas,GA,2579.0,Pub,Min,,,11694.0,17891.0,,,,Coed,0.004,0.325,0.009000000000000001,0.039,0.002
1359,South University - Savannah,Savannah,GA,,Proft,Not Reported,,,,,,,,Coed,,,,,
1360,Southeast Missouri State University,Cape Girardeau,MO,10041.0,Pub,Mod,0.743,0.278,22418.0,28448.0,0.63,0.32,27318.0,Coed,0.002,0.08800000000000001,0.013000000000000001,0.022000000000000002,0.046
1361,Southeastern Baptist College,Laurel,MS,79.0,Priv,Non,,,6100.0,6100.0,,,,Coed,,,,,
1362,Southeastern Baptist Theological Seminary,Wake Forest,NC,516.0,Priv,Non,0.69,0.057,14668.0,14668.0,,,,Coed,0.01,0.111,0.027000000000000003,0.066,0.006
1363,Southeastern Louisiana University,Hammond,LA,13360.0,Pub,Mod,0.6729999999999999,,22459.0,34937.0,,0.62,19736.0,Coed,0.003,0.198,0.017,0.069,0.012
1364,Southeastern Oklahoma State University,Durant,OK,3132.0,Pub,Mod,0.552,0.113,15615.0,24255.0,0.68,0.36,17432.0,Coed,0.301,0.063,0.01,0.059000000000000004,0.0
1365,Southeastern University,Lakeland,FL,7708.0,Priv,Min,0.68,0.306,42330.0,42330.0,0.62,0.98,30254.0,Coed,0.005,0.14300000000000002,0.02,0.218,0.013999999999999999
1366,Southern Adventist University,Collegedale,TN,2564.0,Priv,Mod,0.741,0.24,29990.0,29990.0,0.69,0.31,33445.0,Coed,0.001,0.105,0.109,0.225,0.087
1367,Southern Arkansas University,Magnolia,AR,3542.0,Pub,Mod,0.65,0.257,22982.0,27482.0,,,22616.0,Coed,0.006999999999999999,0.262,0.013000000000000001,0.045,0.023
1368,Southern Baptist Theological Seminary,Louisville,KY,668.0,Priv,Not Reported,0.78,,,,,0.04,18258.0,Coed,,,,,
1369,Southern California Institute of Architecture,Los Angeles,CA,255.0,Priv,Mod,0.94,,,,0.37,0.62,39287.0,Coed,0.0,0.016,0.371,0.282,0.514
1370,Southern California Institute of Technology,Anaheim,CA,538.0,Proft,Not Reported,0.86,0.596,,,,,,Coed,0.002,0.08199999999999999,0.16,0.461,0.0
1371,Southern California Seminary,El Cajon,CA,60.0,Priv,Mod,0.29,,,,,,,Coed,0.017,0.22,0.16899999999999998,0.136,0.017
1372,Southern Connecticut State University,New Haven,CT,7963.0,Pub,Mod,0.77,0.24,23814.0,35054.0,0.44,0.29,38141.0,Coed,0.003,0.16899999999999998,0.036000000000000004,0.14,0.006
1373,Southern Illinois University Carbondale,Carbondale,IL,9512.0,Pub,Mod,0.71,0.256,29527.0,29527.0,0.56,0.43,30326.0,Coed,0.003,0.156,0.021,0.09699999999999999,0.039
1374,Southern Illinois University Edwardsville,Edwardsville,IL,10833.0,Pub,Mod,0.75,0.259,26741.0,26741.0,0.64,0.33,22277.0,Coed,0.003,0.136,0.025,0.047,0.013999999999999999
1375,Southern Methodist University,Dallas,TX,6452.0,Priv,Mod,0.91,0.71,76710.0,76710.0,0.86,0.73,38086.0,Coed,0.003,0.05,0.068,0.125,0.086
1376,Southern Nazarene University,Bethany,OK,1647.0,Priv,Non,0.667,0.41700000000000004,,,,,,Coed,0.052000000000000005,0.14,0.032,0.065,0.044000000000000004
1377,Southern New Hampshire University,Manchester,NH,3020.0,Priv,Mod,0.721,0.479,51538.0,51538.0,0.64,0.97,41047.0,Coed,0.004,0.033,0.021,0.040999999999999995,0.071
1378,Southern Oregon University,Ashland,OR,5314.0,Pub,Mod,0.675,0.245,21870.0,37800.0,0.98,0.13,24227.0,Coed,0.011000000000000001,0.025,0.025,0.126,0.03
1379,Southern University and Agricultural and Mechanical College,Baton Rouge,LA,5838.0,Pub,Mod,0.682,0.07200000000000001,,,0.89,0.3,23000.0,Coed,0.002,0.937,0.003,0.006999999999999999,0.006999999999999999
1380,Southern University at New Orleans,New Orleans,LA,2590.0,Pub,Non,0.434,,,,1.0,0.02,,Not Reported,,,,,
1381,Southern Utah University,Cedar City,UT,8550.0,Pub,Mod,0.71,0.195,20519.0,34335.0,0.61,0.62,18185.0,Coed,0.016,0.025,0.027000000000000003,0.069,0.061
1382,Southern Vermont College,Bennington,VT,361.0,Priv,Non,0.64,0.431,37611.0,37611.0,0.46,1.0,35728.0,Coed,0.003,0.086,0.013999999999999999,0.081,0.003
1383,Southern Virginia University,Buena Vista,VA,749.0,Priv,Mod,0.48,,,,0.49,0.29,15444.0,Coed,,,,,
1384,Southern Wesleyan University,Central,SC,1456.0,Priv,Min,0.7,0.32799999999999996,,,0.77,0.01,27394.0,Coed,0.006,0.26899999999999996,0.004,0.018000000000000002,0.008
1385,Southwest Baptist University,Bolivar,MO,2663.0,Priv,Mod,0.71,0.337,35840.0,35840.0,,,29429.0,Coed,0.008,0.042,0.009000000000000001,0.026000000000000002,0.011000000000000001
1386,Southwest Minnesota State University,Marshall,MN,6451.0,Pub,Min,0.687,0.192,16380.0,16380.0,0.49,0.69,20234.0,Coed,0.01,0.042,0.026000000000000002,0.024,0.039
1387,Southwest University,Kenner,LA,,Proft,Not Reported,,,,,,,,Coed,,,,,
1388,Southwest University of Visual Arts,Tucson,AZ,177.0,Proft,Not Reported,0.78,0.769,,,,,,Coed,0.023,0.045,0.006,0.40700000000000003,0.0
1389,Southwestern Adventist University,Keene,TX,799.0,Priv,Min,0.81,,33068.0,33068.0,,,,Coed,0.003,0.14800000000000002,0.069,0.48200000000000004,0.079
1390,Southwestern Assemblies of God University,Waxahachie,TX,1790.0,Priv,Non,0.72,,32780.0,32780.0,0.61,0.41,13938.0,Coed,0.031,0.127,0.013000000000000001,0.166,0.006
1391,Southwestern Christian College,Terrell,TX,,Priv,Non,,,,,0.48,1.0,,Coed,,,,,
1392,Southwestern Christian University,Bethany,OK,325.0,Priv,Min,,,28630.0,28630.0,0.73,0.44,17000.0,Coed,,,,,
1393,Southwestern College,Winfield,KS,1147.0,Priv,Min,0.62,0.331,47077.0,47077.0,0.76,0.19,36636.0,Coed,0.012,0.114,0.017,0.1,0.047
1394,Southwestern Oklahoma State University,Weatherford,OK,4510.0,Pub,Min,0.69,0.171,19997.0,26897.0,0.56,0.47,17187.0,Coed,0.039,0.044000000000000004,0.022000000000000002,0.099,0.055
1395,Southwestern University,Georgetown,TX,1430.0,Priv,Very,0.809,0.6709999999999999,58550.0,58550.0,0.89,1.0,34133.0,Coed,0.002,0.051,0.035,0.243,0.01
1396,Spalding University,Louisville,KY,1316.0,Priv,Mod,,,31900.0,31900.0,0.79,,,Coed,0.001,0.171,0.017,0.032,0.002
1397,Spartan College of Aeronautics and Technology,Tulsa,OK,1438.0,Proft,Non,0.66,,,,,,,Not Reported,,,,,
1398,Spelman College,Atlanta,GA,2137.0,Priv,Very,0.89,0.6859999999999999,53179.0,53179.0,0.32,0.09,35582.0,Women,0.016,0.977,,0.001,0.008
1399,Spring Arbor University,Spring Arbor,MI,2435.0,Priv,Mod,0.79,0.36700000000000005,38820.0,38820.0,0.84,0.08,32602.0,Coed,0.005,0.099,0.01,0.031,0.006
1400,Spring Hill College,Mobile,AL,1270.0,Priv,Mod,0.722,0.436,59062.0,59062.0,0.83,0.97,,Coed,0.006,0.163,0.013999999999999999,0.034,0.047
1401,Springfield College,Springfield,MA,2160.0,Priv,Mod,0.867,0.626,54925.0,54925.0,,0.27,43502.0,Coed,0.003,0.054000000000000006,0.012,0.063,0.026000000000000002
1402,St. Ambrose University,Davenport,IA,2370.0,Priv,Mod,0.78,0.522,47438.0,47438.0,0.7,0.43,37593.0,Coed,0.001,0.049,0.016,0.08,0.049
1403,St. Andrews University,Laurinburg,NC,627.0,Priv,Mod,0.42,0.268,,,0.7,0.15,26209.0,Coed,0.017,0.276,0.006,0.044000000000000004,0.134
1404,St. Augustine College,Chicago,IL,1430.0,Priv,Non,0.68,,,,0.75,0.01,,Coed,,,,,
1405,St. Augustine's University,Raleigh,NC,944.0,Priv,Mod,0.55,0.196,33362.0,33362.0,0.46,1.0,19500.0,Coed,0.006,0.902,0.001,0.011000000000000001,0.013999999999999999
1406,St. Bonaventure University,St. Bonaventure,NY,1627.0,Priv,Mod,0.84,0.593,50791.0,50791.0,0.79,0.34,36146.0,Coed,0.005,0.061,0.043,0.079,0.028999999999999998
1407,St. Catherine University,St. Paul,MN,3158.0,Priv,Mod,0.81,0.37,51523.0,51523.0,0.92,1.0,34567.0,Not Reported,0.004,0.105,0.114,0.08900000000000001,0.006999999999999999
1408,"St. Charles Borromeo Seminary, Overbrook",Wynnewood,PA,98.0,Priv,Mod,0.78,0.7,36275.0,36275.0,0.8,0.6,19000.0,Not Reported,0.0,0.0,0.021,0.085,0.0
1409,St. Cloud State University,St. Cloud,MN,13236.0,Pub,Mod,0.69,0.182,20960.0,29194.0,0.69,0.53,30310.0,Coed,0.003,0.064,0.06,0.034,0.07400000000000001
1410,St. Edward's University,Austin,TX,4056.0,Priv,Mod,0.805,0.523,,,0.71,0.63,38406.0,Coed,0.005,0.045,0.035,0.45,0.079
1411,St. Francis College,Brooklyn Heights,NY,2598.0,Priv,Not Reported,0.76,0.287,,,0.61,0.88,23835.0,Coed,,,,,
1412,St. John Fisher College,Rochester,NY,2752.0,Priv,Mod,0.87,0.672,50300.0,50300.0,0.73,0.86,37210.0,Coed,0.003,0.039,0.03,0.049,0.001
1413,St. John Vianney College Seminary,Miami,FL,,Priv,Mod,,,,,,,,Not Reported,,,,,
1414,St. John's College,Annapolis,MD,474.0,Priv,Mod,0.91,0.7040000000000001,51176.0,51176.0,0.86,0.29,20067.0,Coed,0.0,0.025,0.049,0.065,0.226
1415,St. John's College,Springfield,IL,122.0,Priv,Mod,0.87,1.0,,,,,,Not Reported,,,,0.008,0.008
1416,St. John's College,Santa Fe,NM,320.0,Priv,Mod,0.76,0.5379999999999999,50270.0,50270.0,0.95,0.77,44989.0,Coed,0.0,0.004,0.032,0.166,0.228
1417,St. John's University,Queens,NY,16766.0,Priv,Mod,0.84,0.373,59040.0,59040.0,0.73,0.9,28264.0,Coed,0.005,0.138,0.146,0.098,0.037000000000000005
1418,St. Joseph's College - Brooklyn Campus,Brooklyn,NY,943.0,Priv,Mod,0.79,0.621,50290.0,50290.0,0.68,0.96,25873.0,Coed,0.004,0.23199999999999998,0.062,0.24100000000000002,0.0
1419,St. Joseph's College - Long Island Campus,Patchogue,NY,3148.0,Priv,Mod,0.8,0.594,,,0.71,0.96,30030.0,Coed,0.002,0.053,0.021,0.149,0.0
1420,St. Joseph's College of Maine,Standish,ME,2384.0,Priv,Mod,0.76,0.484,53910.0,53910.0,,,,Coed,0.0,0.028999999999999998,0.01,0.019,
1421,St. Lawrence University,Canton,NY,2414.0,Priv,Mod,0.92,0.821,73044.0,73044.0,0.87,0.8,36067.0,Coed,0.002,0.036000000000000004,0.015,0.055,0.09
1422,St. Louis Christian College,Florissant,MO,113.0,Priv,Min,0.55,0.185,16610.0,16610.0,0.58,0.18,32975.0,Coed,,0.379,,,0.019
